dataset,method,sample_id,split,label,target,score_value,outer_fold
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0001,validation,chatter,1,0.004602629691362381,2
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0001,test,chatter,1,0.0032957810908555984,2
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0006,test,chatter,1,0.0029491782188415527,2
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0009,test,chatter,1,0.0031641132663935423,2
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0010,test,chatter,1,0.002929908223450184,2
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0012,test,chatter,1,0.0027008585166186094,2
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p008_window_0009,validation,no_chatter,0,0.0010591017780825496,2
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p010_window_0006,test,no_chatter,0,0.0008567128679715097,2
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p010_window_0009,test,no_chatter,0,0.00044062454253435135,2
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0008,validation,no_chatter,0,0.0007066554971970618,2
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0009,validation,no_chatter,0,0.0009390405612066388,2
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0002,test,chatter,1,0.0019623429980129004,2
turning,pca_image_reconstruction,3inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0001,test,no_chatter,0,2.665766623977106e-05,2
turning,pca_image_reconstruction,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0002,validation,no_chatter,0,8.187434104911517e-06,2
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p015_window_0003,validation,no_chatter,0,0.0011026666034013033,2
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0001,validation,no_chatter,0,0.00036856142105534673,2
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0002,validation,no_chatter,0,0.0005117361433804035,2
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0005,validation,no_chatter,0,0.0005776339094154537,2
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0005,validation,no_chatter,0,0.9111391832103531,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0006,validation,chatter,1,1.2220136475326167,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0009,validation,chatter,1,0.5550246706678419,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0011,validation,no_chatter,0,0.07742820417649421,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0003,validation,no_chatter,0,-0.10732239432062451,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0014,validation,no_chatter,0,-0.4582694959947413,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0013,validation,no_chatter,0,-0.25167013088221935,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0003,validation,no_chatter,0,-0.1187013319854342,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0022,validation,no_chatter,0,-0.5566290063465547,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0004,test,no_chatter,0,-0.27812327399245507,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0012,test,no_chatter,0,-0.5860013248702509,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0015,validation,no_chatter,0,-0.4603332952712027,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0014,test,no_chatter,0,-0.5044601845386156,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0005,validation,no_chatter,0,-0.45208707601778886,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0005,validation,no_chatter,0,-0.37129595075867194,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0007,validation,chatter,1,0.9463712604890644,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0001,validation,no_chatter,0,0.04163895017844044,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0000,test,no_chatter,0,-0.023636078623668455,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0004,test,chatter,1,1.3918982808293223,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0001,validation,chatter,1,1.196344632284571,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0004,validation,chatter,1,-0.11780707695304793,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0007,validation,chatter,1,1.1787325078938924,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0000,validation,chatter,1,1.507437501886433,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0004,validation,chatter,1,1.507437501886433,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0008,validation,chatter,1,1.507437501886433,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0005,test,chatter,1,1.507437501886433,3
turning,one_class_svm_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0008,test,no_chatter,0,0.1475209485687654,3
turning,one_class_svm_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0006,validation,no_chatter,0,-0.487455293256543,3
turning,one_class_svm_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p014_window_0003,validation,no_chatter,0,-0.3491487135964073,3
turning,one_class_svm_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0003,test,chatter,1,1.3307940347637304,3
turning,one_class_svm_image_features,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0003,test,no_chatter,0,-0.27018995208967556,3
turning,one_class_svm_image_features,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0003,validation,no_chatter,0,0.30381992726292517,3
turning,one_class_svm_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0000,validation,no_chatter,0,-0.22177159787482403,3
turning,one_class_svm_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p005_window_0002,test,no_chatter,0,-0.10349904933142184,3
turning,one_class_svm_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p014_window_0002,validation,no_chatter,0,-0.03470435890835377,3
turning,one_class_svm_image_features,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p020_window_0002,test,no_chatter,0,-0.21398866188789145,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0005,validation,no_chatter,0,0.07284517107992072,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0006,validation,chatter,1,0.11313240464265883,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0009,validation,chatter,1,0.07870184901380106,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0011,validation,no_chatter,0,0.02619055069217957,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0003,validation,no_chatter,0,-0.09367111891943036,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0014,validation,no_chatter,0,-0.12386688746867969,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0013,validation,no_chatter,0,-0.10575241320898893,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0003,validation,no_chatter,0,-0.11334829922475703,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0022,validation,no_chatter,0,-0.11175753511437714,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0004,test,no_chatter,0,-0.123423845013512,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0012,test,no_chatter,0,-0.10167342580578675,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0015,validation,no_chatter,0,-0.1220218811992384,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0014,test,no_chatter,0,-0.11391425884387046,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0005,validation,no_chatter,0,-0.08295696569756089,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0005,validation,no_chatter,0,-0.039228196058459064,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0007,validation,chatter,1,0.1000107326955918,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0001,validation,no_chatter,0,-0.032629836349832075,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0000,test,no_chatter,0,-0.12149929326238229,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0004,test,chatter,1,0.18443587404790363,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0001,validation,chatter,1,0.1428348202326315,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0004,validation,chatter,1,0.05750237594101015,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0007,validation,chatter,1,0.19427587491314346,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0000,validation,chatter,1,0.2089562925549654,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0004,validation,chatter,1,0.2759091284631018,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0008,validation,chatter,1,0.2751602603390567,3
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0005,test,chatter,1,0.2618992880245905,3
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0008,test,no_chatter,0,-0.027736237883239367,3
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0006,validation,no_chatter,0,-0.07395280685581013,3
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p014_window_0003,validation,no_chatter,0,-0.04632157752988142,3
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0003,test,chatter,1,0.21474995394397023,3
turning,isolation_forest_image_features,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0003,test,no_chatter,0,-0.06835741022593228,3
turning,isolation_forest_image_features,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0003,validation,no_chatter,0,0.11373915143735125,3
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0000,validation,no_chatter,0,-0.0664172643286659,3
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p005_window_0002,test,no_chatter,0,-0.05037783962696224,3
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p014_window_0002,validation,no_chatter,0,-0.038778866760976194,3
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p020_window_0002,test,no_chatter,0,-0.07050290288207423,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0005,validation,no_chatter,0,0.0014449841110035777,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0006,validation,chatter,1,0.0020153166260570288,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0009,validation,chatter,1,0.0015036449767649174,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0011,validation,no_chatter,0,0.0018448063638061285,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0003,validation,no_chatter,0,0.0002257891756016761,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0014,validation,no_chatter,0,0.0004921474610455334,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0013,validation,no_chatter,0,0.00028767529875040054,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0003,validation,no_chatter,0,9.705116099212319e-05,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0022,validation,no_chatter,0,0.0005343050579540431,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0004,test,no_chatter,0,0.0005125076277181506,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0012,test,no_chatter,0,0.0006742902914993465,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0015,validation,no_chatter,0,0.00031389991636388004,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0014,test,no_chatter,0,0.00040007909410633147,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0005,validation,no_chatter,0,0.0008317888132296503,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0005,validation,no_chatter,0,0.0008945464505814016,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0007,validation,chatter,1,0.0037334177177399397,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0001,validation,no_chatter,0,0.000701113254763186,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0000,test,no_chatter,0,1.6198255252675153e-05,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0004,test,chatter,1,0.0016149258008226752,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0001,validation,chatter,1,0.002732974709942937,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0004,validation,chatter,1,0.0027392723131924868,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0007,validation,chatter,1,0.0029322754126042128,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0000,validation,chatter,1,0.0029914272017776966,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0004,validation,chatter,1,0.004774253349751234,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0008,validation,chatter,1,0.00492243655025959,3
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0005,test,chatter,1,0.0032031983137130737,3
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0008,test,no_chatter,0,0.002471830230206251,3
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0006,validation,no_chatter,0,0.000577208527829498,3
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p014_window_0003,validation,no_chatter,0,0.0006601889035664499,3
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0003,test,chatter,1,0.0019369013607501984,3
turning,pca_image_reconstruction,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0003,test,no_chatter,0,0.0005917470552958548,3
turning,pca_image_reconstruction,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0003,validation,no_chatter,0,0.0022913110442459583,3
turning,pca_image_reconstruction,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0000,validation,no_chatter,0,0.0005509614711627364,3
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p005_window_0002,test,no_chatter,0,0.0007429332472383976,3
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p014_window_0002,validation,no_chatter,0,0.0008356316830031574,3
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p020_window_0002,test,no_chatter,0,0.0005084339063614607,3
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm1030_doc0p001_window_0003,validation,chatter,1,1.507437501886433,4
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0014,validation,no_chatter,0,-0.23350939028030226,4
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0004,validation,no_chatter,0,-0.2768750926488661,4
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0012,validation,no_chatter,0,-0.368151290620899,4
turning,one_class_svm_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0020,validation,no_chatter,0,-0.15009021863500593,4
